,ABQ_DNI,ABQ_TEMP,ABQ_Timestamp,ABQ_WSPD,RSK_DNI,RSK_TEMP,RSK_Timestamp,RSK_WSPD,S1_Gfront,S1_celltemp,S1_dcP,S2_Gfront,S2_celltemp,S2_dcP,S3_Gfront,S3_celltemp,S3_dcP,S4_GPOAeff,S4_Gfront,S4_Grear,S4_celltemp,S4_dcP,S5_Gfront,S5_celltemp,S5_dcP,S6_GPOAeff,S6_Gfront,S6_Grear,S6_celltemp,S6_dcP,SPACE
4744,481.501242577036,34.8331667582194,2019-07-17 17:00:00-07:00,5.20146664381027,596.572004614936,21.8861111746894,2019-07-17 17:00:00,1.23611110962099,250.83932954287005,40.41498998621873,760.425379326825,250.83932954287005,40.41498998621873,760.425379326825,777.5064738017045,44.3722447992624,19141.248650295573,802.0333856895197,777.5064738017045,37.733710596638794,47.48230603673337,19043.66383469294,777.5064738017045,44.3722447992624,19141.248650295573,802.0333856895197,777.5064738017045,37.733710596638794,47.48230603673337,18672.315536935897,
4745,2.06940214782953,32.3746665318807,2019-07-17 18:00:00-07:00,4.1888500213623,683.854084608289,22.3805554495917,2019-07-17 18:00:00,0.822500001804696,64.23399894350494,33.901617943300955,189.25127573912349,64.23399894350494,33.901617943300955,189.25127573912349,819.2987996824612,46.744468936580034,19937.18340403884,837.7317803397601,819.2987996824612,28.35843178045992,49.7185091952919,19692.55366941999,819.2987996824612,46.744468936580034,19937.18340403884,837.7317803397601,819.2987996824612,28.35843178045992,49.7185091952919,19308.552127116658,
4746,0.711677645395199,32.1023333549499,2019-07-17 19:00:00-07:00,2.69793334205945,559.410789744059,21.5455555227067,2019-07-17 19:00:00,0.667777780691782,36.69804511583248,33.06489386513234,105.39829965589753,36.69804511583248,33.06489386513234,105.39829965589753,640.7582783844413,40.80008076489029,16031.268319820434,650.0456533865406,640.7582783844413,14.288269233998896,42.936543919024245,15743.573747302067,640.7582783844413,40.80008076489029,16031.268319820434,650.0456533865406,640.7582783844413,14.288269233998896,42.936543919024245,15436.5766608999,
4747,0.0,31.7049997329711,2019-07-17 20:00:00-07:00,2.70659999847412,171.700362443923,19.8726963199446,2019-07-17 20:00:00,1.03242321134427,0.0,0.0,0.0,0.0,0.0,0.0,142.5681462141109,24.052773472450365,3695.149723865006,145.8830306468897,142.5681462141109,5.0998222042750925,24.57977060038068,3681.527323061952,142.5681462141109,24.052773472450365,3695.149723865006,145.8830306468897,142.5681462141109,5.0998222042750925,24.57977060038068,3609.738148645078,
4748,0.0,0.0,2019-07-17 21:00:00-07:00,0.0,0.0,19.0455127251453,2019-07-17 21:00:00,0.535897441399403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4749,0.0,0.0,2019-07-17 22:00:00-07:00,0.0,0.0,0.0,2019-07-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4750,0.0,0.0,2019-07-17 23:00:00-07:00,0.0,0.0,0.0,2019-07-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4751,0.0,0.0,2019-07-18 00:00:00-07:00,0.0,0.0,0.0,2019-07-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4752,0.0,0.0,2019-07-18 01:00:00-07:00,0.0,0.0,0.0,2019-07-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4753,0.0,0.0,2019-07-18 02:00:00-07:00,0.0,0.0,0.0,2019-07-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4754,0.0,0.0,2019-07-18 03:00:00-07:00,0.0,0.0,0.0,2019-07-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4755,0.0,0.0,2019-07-18 04:00:00-07:00,0.0,0.0,12.0769232236422,2019-07-18 04:00:00,0.10000000320948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4756,0.0,0.0,2019-07-18 05:00:00-07:00,0.0,44.384304603826,11.5788778550554,2019-07-18 05:00:00,0.552475251282008,0.0,0.0,0.0,0.0,0.0,0.0,26.180870957799545,12.371753055726018,665.7873352592266,27.513237979579138,26.180870957799545,2.049795418122448,12.489908192175996,683.6046832495797,26.180870957799545,12.371753055726018,665.7873352592266,27.513237979579138,26.180870957799545,2.049795418122448,12.489908192175996,670.2745048938261,
4757,0.166617585823405,22.0835001945495,2019-07-18 06:00:00-07:00,3.50192500352859,512.761319393581,13.8958333651224,2019-07-18 06:00:00,0.461944448616769,17.779594617074903,22.525676795323356,52.0817489385319,17.779594617074903,22.525676795323356,52.0817489385319,403.3043827659256,26.184683484009607,10718.949158335123,407.3941562370829,403.3043827659256,6.29195918639579,27.45179361206306,10463.786613677943,403.3043827659256,26.184683484009607,10718.949158335123,407.3941562370829,403.3043827659256,6.29195918639579,27.45179361206306,10259.744503881644,
4758,344.474018801748,22.8788333257039,2019-07-18 07:00:00-07:00,1.73143332799275,659.860464138454,18.7650000519222,2019-07-18 07:00:00,0.332777780542771,46.387645297540224,24.17655371784216,141.56247313507237,46.387645297540224,24.17655371784216,141.56247313507237,739.7733543347612,41.50402273131541,18464.574204819804,755.0700492083531,739.7733543347612,23.533376728603002,44.06587193092408,18198.609133595943,739.7733543347612,41.50402273131541,18464.574204819804,755.0700492083531,739.7733543347612,23.533376728603002,44.06587193092408,17843.739262862608,
4759,653.390227508545,24.0976666768391,2019-07-18 08:00:00-07:00,2.57936667799949,745.509134589301,21.1883333047231,2019-07-18 08:00:00,0.603333337604999,261.3420126826288,31.006684664472925,830.6659985542365,261.3420126826288,31.006684664472925,830.6659985542365,861.3185994273176,47.18348745264106,20911.548087355237,879.8886183509323,861.3185994273176,28.569259882484157,50.24366742905244,20624.77018521971,861.3185994273176,47.18348745264106,20911.548087355237,879.8886183509323,861.3185994273176,28.569259882484157,50.24366742905244,20222.590574909707,
4760,595.33170522054,25.494833278656,2019-07-18 09:00:00-07:00,3.31166669130325,818.448063672419,22.260445804649,2019-07-18 09:00:00,1.07409470700619,465.3845949677802,37.215171513670775,1457.7476872652105,465.3845949677802,37.215171513670775,1457.7476872652105,919.2875317985448,49.13831981317171,22095.141781704177,942.4340207131553,919.2875317985448,35.60998294555463,52.60091477442148,21841.56095114245,919.2875317985448,49.13831981317171,22095.141781704177,942.4340207131553,919.2875317985448,35.60998294555463,52.60091477442148,21415.65412197508,
4761,746.532619349161,27.1358333269755,2019-07-18 10:00:00-07:00,2.14311666587988,701.295160249222,22.6023255836131,2019-07-18 10:00:00,1.26133720767359,692.4793927342147,45.98248591713319,2087.980821803628,692.4793927342147,45.98248591713319,2087.980821803628,812.7715999488438,46.0685344377911,19844.35635414774,843.0774573064778,812.7715999488438,46.624395934821536,49.47190648276819,19838.158023913547,812.7715999488438,46.0685344377911,19844.35635414774,843.0774573064778,812.7715999488438,46.624395934821536,49.47190648276819,19451.317220759127,
4762,573.296367263794,28.771500078837,2019-07-18 11:00:00-07:00,2.08128334283828,539.756989141276,23.3593660239183,2019-07-18 11:00:00,1.06570605173578,753.9201020268664,49.375198646986426,2235.49878532253,753.9201020268664,49.375198646986426,2235.49878532253,689.0009172704586,43.515561057756656,17024.04471074884,724.591800704183,689.0009172704586,54.755205282652945,46.69722392907898,17270.959742382056,689.0009172704586,43.515561057756656,17024.04471074884,724.591800704183,689.0009172704586,54.755205282652945,46.69722392907898,16934.178881480697,
4763,630.69115931193,30.1776666641235,2019-07-18 12:00:00-07:00,2.23299999112884,453.64185407241,23.3876161073383,2019-07-18 12:00:00,1.72817337273075,896.8907452918789,54.44169534061193,2588.9365855621427,896.8907452918789,54.44169534061193,2588.9365855621427,661.7841152737054,41.905439510922164,16474.377655430748,700.47825241169,661.7841152737054,59.52944175074553,45.1593496294807,16807.187266766152,661.7841152737054,41.905439510922164,16474.377655430748,700.47825241169,661.7841152737054,59.52944175074553,45.1593496294807,16479.449892499586,
